,lastUpdatedAt,actualLandingTime,aircraftRegistration,estimatedLandingTime,expectedTimeOnBelt,flightDirection,flightName,flightNumber,gate,pier,id,isOperationalFlight,mainFlight,prefixIATA,prefixICAO,airlineCode,scheduleDateTime,scheduleDate,scheduleTime,serviceType,terminal,schemaVersion,aircraftType.iataMain,aircraftType.iataSub,baggageClaim.belts,codeshares.codeshares,publicFlightState.flightStates,route.destinations,route.eu,route.visa,actualOffBlockTime,expectedSecurityFilter,checkinAllocations.checkinAllocations,publicEstimatedOffBlockTime,expectedTimeBoarding,expectedTimeGateClosing,expectedTimeGateOpen,transferPositions.transferPositions,Luchthaven,Stad,Land,Continent,TypeVliegtuig,ModelVliegtuig
923,2025-03-25T09:36:11.672+01:00,,PHBGB,,,D,CI9491,9491,C22,C,141995494857743601,True,KL1353,CI,CAL,44.0,2025-03-25T09:20:00.000+01:00,2025-03-25,09:20:00,J,1.0,4,737,73H,,"['CI9491', 'DL9287', 'GA9476', 'KQ1355']",['DEP'],PRG,S,False,2025-03-25T09:21:53.000+01:00,VF1,"[{'endTime': '2025-03-25T08:40:00.000+01:00', 'rows': {'rows': [{'position': '6', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '7', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '8', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}]}, 'startTime': '2025-03-25T06:20:00.000+01:00'}]",,2025-03-25T08:50:00.000+01:00,2025-03-25T09:05:00.000+01:00,2025-03-25T08:20:00.000+01:00,,Ruzyne,Praag,Tsjechië,Europa,737-73H,
924,2025-03-25T09:36:11.672+01:00,,PHBGB,,,D,DL9287,9287,C22,C,141995495007670943,True,KL1353,DL,DAL,58.0,2025-03-25T09:20:00.000+01:00,2025-03-25,09:20:00,J,1.0,4,737,73H,,"['CI9491', 'DL9287', 'GA9476', 'KQ1355']",['DEP'],PRG,S,False,2025-03-25T09:21:53.000+01:00,VF1,"[{'endTime': '2025-03-25T08:40:00.000+01:00', 'rows': {'rows': [{'position': '6', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '7', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '8', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}]}, 'startTime': '2025-03-25T06:20:00.000+01:00'}]",,2025-03-25T08:50:00.000+01:00,2025-03-25T09:05:00.000+01:00,2025-03-25T08:20:00.000+01:00,,Ruzyne,Praag,Tsjechië,Europa,737-73H,
925,2025-03-25T09:36:11.672+01:00,,PHBGB,,,D,GA9476,9476,C22,C,141995495382508543,True,KL1353,GA,GIA,85.0,2025-03-25T09:20:00.000+01:00,2025-03-25,09:20:00,J,1.0,4,737,73H,,"['CI9491', 'DL9287', 'GA9476', 'KQ1355']",['DEP'],PRG,S,False,2025-03-25T09:21:53.000+01:00,VF1,"[{'endTime': '2025-03-25T08:40:00.000+01:00', 'rows': {'rows': [{'position': '6', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '7', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '8', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}]}, 'startTime': '2025-03-25T06:20:00.000+01:00'}]",,2025-03-25T08:50:00.000+01:00,2025-03-25T09:05:00.000+01:00,2025-03-25T08:20:00.000+01:00,,Ruzyne,Praag,Tsjechië,Europa,737-73H,
926,2025-03-25T09:36:11.672+01:00,,PHBGB,,,D,KQ1355,1355,C22,C,141995495996420015,True,KL1353,KQ,KQA,208.0,2025-03-25T09:20:00.000+01:00,2025-03-25,09:20:00,J,1.0,4,737,73H,,"['CI9491', 'DL9287', 'GA9476', 'KQ1355']",['DEP'],PRG,S,False,2025-03-25T09:21:53.000+01:00,VF1,"[{'endTime': '2025-03-25T08:40:00.000+01:00', 'rows': {'rows': [{'position': '6', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '7', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '8', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}]}, 'startTime': '2025-03-25T06:20:00.000+01:00'}]",,2025-03-25T08:50:00.000+01:00,2025-03-25T09:05:00.000+01:00,2025-03-25T08:20:00.000+01:00,,Ruzyne,Praag,Tsjechië,Europa,737-73H,
938,2025-03-25T09:41:55.406+01:00,,PHBGF,,,D,DL9304,9304,C6,C,141995495007673083,True,KL1465,DL,DAL,58.0,2025-03-25T09:25:00.000+01:00,2025-03-25,09:25:00,J,1.0,4,737,73W,,"['AF3181', 'DL9304', 'SK6748']",['DEP'],MRS,S,False,2025-03-25T09:25:16.000+01:00,VF1,"[{'endTime': '2025-03-25T08:45:00.000+01:00', 'rows': {'rows': [{'position': '6', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '7', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '8', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}]}, 'startTime': '2025-03-25T06:25:00.000+01:00'}]",,2025-03-25T08:55:00.000+01:00,2025-03-25T09:10:00.000+01:00,2025-03-25T08:25:00.000+01:00,,Provence,Marseille,Frankrijk,Europa,737-73W,
939,2025-03-25T09:41:55.406+01:00,,PHBGF,,,D,SK6748,6748,C6,C,141995497083950809,True,KL1465,SK,SAS,150.0,2025-03-25T09:25:00.000+01:00,2025-03-25,09:25:00,J,1.0,4,737,73W,,"['AF3181', 'DL9304', 'SK6748']",['DEP'],MRS,S,False,2025-03-25T09:25:16.000+01:00,VF1,"[{'endTime': '2025-03-25T08:45:00.000+01:00', 'rows': {'rows': [{'position': '6', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '7', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '8', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}]}, 'startTime': '2025-03-25T06:25:00.000+01:00'}]",,2025-03-25T08:55:00.000+01:00,2025-03-25T09:10:00.000+01:00,2025-03-25T08:25:00.000+01:00,,Provence,Marseille,Frankrijk,Europa,737-73W,
940,2025-03-25T09:41:55.406+01:00,,PHBGF,,,D,KL1465,1465,C6,C,141995495977681217,True,KL1465,KL,KLM,100.0,2025-03-25T09:25:00.000+01:00,2025-03-25,09:25:00,J,1.0,4,737,73W,,"['AF3181', 'DL9304', 'SK6748']",['DEP'],MRS,S,False,2025-03-25T09:25:16.000+01:00,VF1,"[{'endTime': '2025-03-25T08:45:00.000+01:00', 'rows': {'rows': [{'position': '6', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '7', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '8', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}]}, 'startTime': '2025-03-25T06:25:00.000+01:00'}]",,2025-03-25T08:55:00.000+01:00,2025-03-25T09:10:00.000+01:00,2025-03-25T08:25:00.000+01:00,,Provence,Marseille,Frankrijk,Europa,737-73W,
941,2025-03-25T09:41:55.406+01:00,,PHBGF,,,D,AF3181,3181,C6,C,141995494568506683,True,KL1465,AF,AFR,80.0,2025-03-25T09:25:00.000+01:00,2025-03-25,09:25:00,J,1.0,4,737,73W,,"['AF3181', 'DL9304', 'SK6748']",['DEP'],MRS,S,False,2025-03-25T09:25:16.000+01:00,VF1,"[{'endTime': '2025-03-25T08:45:00.000+01:00', 'rows': {'rows': [{'position': '6', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '7', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '8', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}]}, 'startTime': '2025-03-25T06:25:00.000+01:00'}]",,2025-03-25T08:55:00.000+01:00,2025-03-25T09:10:00.000+01:00,2025-03-25T08:25:00.000+01:00,,Provence,Marseille,Frankrijk,Europa,737-73W,
942,2025-03-25T09:44:26.224+01:00,,PHAXD,,,D,KL1919,1919,D86,D,141995495977694545,True,KL1919,KL,KLM,100.0,2025-03-25T09:25:00.000+01:00,2025-03-25,09:25:00,J,1.0,4,32S,32Q,,"['CZ7707', 'DL9427', 'KQ1957', 'MF9726', 'MH5691', 'SK6670']",['DEP'],ZRH,S,False,2025-03-25T09:27:14.000+01:00,VF1,"[{'endTime': '2025-03-25T08:45:00.000+01:00', 'rows': {'rows': [{'position': '6', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '7', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '8', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}]}, 'startTime': '2025-03-25T06:25:00.000+01:00'}]",2025-03-25T09:26:00.000+01:00,2025-03-25T08:56:00.000+01:00,2025-03-25T09:11:00.000+01:00,2025-03-25T08:26:00.000+01:00,,Zurich Airport,Zurich,Zwitserland,Europa,32S-32Q,Airbus A-321neo
943,2025-03-25T09:44:26.224+01:00,,PHAXD,,,D,CZ7707,7707,D86,D,141995494921270023,True,KL1919,CZ,CSN,43.0,2025-03-25T09:25:00.000+01:00,2025-03-25,09:25:00,J,1.0,4,32S,32Q,,"['CZ7707', 'DL9427', 'KQ1957', 'MF9726', 'MH5691', 'SK6670']",['DEP'],ZRH,S,False,2025-03-25T09:27:14.000+01:00,VF1,"[{'endTime': '2025-03-25T08:45:00.000+01:00', 'rows': {'rows': [{'position': '6', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '7', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '8', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}]}, 'startTime': '2025-03-25T06:25:00.000+01:00'}]",2025-03-25T09:26:00.000+01:00,2025-03-25T08:56:00.000+01:00,2025-03-25T09:11:00.000+01:00,2025-03-25T08:26:00.000+01:00,,Zurich Airport,Zurich,Zwitserland,Europa,32S-32Q,Airbus A-321neo
944,2025-03-25T09:44:26.224+01:00,,PHAXD,,,D,DL9427,9427,D86,D,141995495007675975,True,KL1919,DL,DAL,58.0,2025-03-25T09:25:00.000+01:00,2025-03-25,09:25:00,J,1.0,4,32S,32Q,,"['CZ7707', 'DL9427', 'KQ1957', 'MF9726', 'MH5691', 'SK6670']",['DEP'],ZRH,S,False,2025-03-25T09:27:14.000+01:00,VF1,"[{'endTime': '2025-03-25T08:45:00.000+01:00', 'rows': {'rows': [{'position': '6', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '7', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '8', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}]}, 'startTime': '2025-03-25T06:25:00.000+01:00'}]",2025-03-25T09:26:00.000+01:00,2025-03-25T08:56:00.000+01:00,2025-03-25T09:11:00.000+01:00,2025-03-25T08:26:00.000+01:00,,Zurich Airport,Zurich,Zwitserland,Europa,32S-32Q,Airbus A-321neo
945,2025-03-25T09:44:26.224+01:00,,PHAXD,,,D,KQ1957,1957,D86,D,141995495996436447,True,KL1919,KQ,KQA,208.0,2025-03-25T09:25:00.000+01:00,2025-03-25,09:25:00,J,1.0,4,32S,32Q,,"['CZ7707', 'DL9427', 'KQ1957', 'MF9726', 'MH5691', 'SK6670']",['DEP'],ZRH,S,False,2025-03-25T09:27:14.000+01:00,VF1,"[{'endTime': '2025-03-25T08:45:00.000+01:00', 'rows': {'rows': [{'position': '6', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '7', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '8', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}]}, 'startTime': '2025-03-25T06:25:00.000+01:00'}]",2025-03-25T09:26:00.000+01:00,2025-03-25T08:56:00.000+01:00,2025-03-25T09:11:00.000+01:00,2025-03-25T08:26:00.000+01:00,,Zurich Airport,Zurich,Zwitserland,Europa,32S-32Q,Airbus A-321neo
946,2025-03-25T09:44:26.224+01:00,,PHAXD,,,D,MF9726,9726,D86,D,141995496233385481,True,KL1919,MF,CXA,1551.0,2025-03-25T09:25:00.000+01:00,2025-03-25,09:25:00,J,1.0,4,32S,32Q,,"['CZ7707', 'DL9427', 'KQ1957', 'MF9726', 'MH5691', 'SK6670']",['DEP'],ZRH,S,False,2025-03-25T09:27:14.000+01:00,VF1,"[{'endTime': '2025-03-25T08:45:00.000+01:00', 'rows': {'rows': [{'position': '6', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '7', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '8', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}]}, 'startTime': '2025-03-25T06:25:00.000+01:00'}]",2025-03-25T09:26:00.000+01:00,2025-03-25T08:56:00.000+01:00,2025-03-25T09:11:00.000+01:00,2025-03-25T08:26:00.000+01:00,,Zurich Airport,Zurich,Zwitserland,Europa,32S-32Q,Airbus A-321neo
947,2025-03-25T09:44:26.224+01:00,,PHAXD,,,D,MH5691,5691,D86,D,141995496240474671,True,KL1919,MH,MAS,5065.0,2025-03-25T09:25:00.000+01:00,2025-03-25,09:25:00,J,1.0,4,32S,32Q,,"['CZ7707', 'DL9427', 'KQ1957', 'MF9726', 'MH5691', 'SK6670']",['DEP'],ZRH,S,False,2025-03-25T09:27:14.000+01:00,VF1,"[{'endTime': '2025-03-25T08:45:00.000+01:00', 'rows': {'rows': [{'position': '6', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '7', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '8', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}]}, 'startTime': '2025-03-25T06:25:00.000+01:00'}]",2025-03-25T09:26:00.000+01:00,2025-03-25T08:56:00.000+01:00,2025-03-25T09:11:00.000+01:00,2025-03-25T08:26:00.000+01:00,,Zurich Airport,Zurich,Zwitserland,Europa,32S-32Q,Airbus A-321neo
948,2025-03-25T09:44:26.224+01:00,,PHAXD,,,D,SK6670,6670,D86,D,141995497083948277,True,KL1919,SK,SAS,150.0,2025-03-25T09:25:00.000+01:00,2025-03-25,09:25:00,J,1.0,4,32S,32Q,,"['CZ7707', 'DL9427', 'KQ1957', 'MF9726', 'MH5691', 'SK6670']",['DEP'],ZRH,S,False,2025-03-25T09:27:14.000+01:00,VF1,"[{'endTime': '2025-03-25T08:45:00.000+01:00', 'rows': {'rows': [{'position': '6', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '7', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '8', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}]}, 'startTime': '2025-03-25T06:25:00.000+01:00'}]",2025-03-25T09:26:00.000+01:00,2025-03-25T08:56:00.000+01:00,2025-03-25T09:11:00.000+01:00,2025-03-25T08:26:00.000+01:00,,Zurich Airport,Zurich,Zwitserland,Europa,32S-32Q,Airbus A-321neo
949,2025-03-25T09:48:33.602+01:00,,PHEXS,,,D,KL1709,1709,B5,B,141995495977688995,True,KL1709,KL,KLM,100.0,2025-03-25T09:25:00.000+01:00,2025-03-25,09:25:00,J,1.0,4,EMJ,E7W,,"['DL9353', 'KQ1741']",['DEP'],LUX,S,False,2025-03-25T09:35:52.000+01:00,VF1,"[{'endTime': '2025-03-25T08:45:00.000+01:00', 'rows': {'rows': [{'position': '6', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '7', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '8', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}]}, 'startTime': '2025-03-25T06:25:00.000+01:00'}]",,2025-03-25T09:00:00.000+01:00,2025-03-25T09:10:00.000+01:00,2025-03-25T08:55:00.000+01:00,,Luxembourg,Luxemburg,Luxemburg,Europa,EMJ-E7W,Embraer-175
950,2025-03-25T09:48:33.602+01:00,,PHEXS,,,D,DL9353,9353,B5,B,141995495007673451,True,KL1709,DL,DAL,58.0,2025-03-25T09:25:00.000+01:00,2025-03-25,09:25:00,J,1.0,4,EMJ,E7W,,"['DL9353', 'KQ1741']",['DEP'],LUX,S,False,2025-03-25T09:35:52.000+01:00,VF1,"[{'endTime': '2025-03-25T08:45:00.000+01:00', 'rows': {'rows': [{'position': '6', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '7', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '8', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}]}, 'startTime': '2025-03-25T06:25:00.000+01:00'}]",,2025-03-25T09:00:00.000+01:00,2025-03-25T09:10:00.000+01:00,2025-03-25T08:55:00.000+01:00,,Luxembourg,Luxemburg,Luxemburg,Europa,EMJ-E7W,Embraer-175
951,2025-03-25T09:48:33.602+01:00,,PHEXS,,,D,KQ1741,1741,B5,B,141995495996430885,True,KL1709,KQ,KQA,208.0,2025-03-25T09:25:00.000+01:00,2025-03-25,09:25:00,J,1.0,4,EMJ,E7W,,"['DL9353', 'KQ1741']",['DEP'],LUX,S,False,2025-03-25T09:35:52.000+01:00,VF1,"[{'endTime': '2025-03-25T08:45:00.000+01:00', 'rows': {'rows': [{'position': '6', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '7', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '8', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}]}, 'startTime': '2025-03-25T06:25:00.000+01:00'}]",,2025-03-25T09:00:00.000+01:00,2025-03-25T09:10:00.000+01:00,2025-03-25T08:55:00.000+01:00,,Luxembourg,Luxemburg,Luxemburg,Europa,EMJ-E7W,Embraer-175
952,2025-03-25T09:49:37.483+01:00,,PHEZY,,,D,KL0983,983,D6,D,141995495977593745,True,KL0983,KL,KLM,100.0,2025-03-25T09:25:00.000+01:00,2025-03-25,09:25:00,J,2.0,4,EMJ,E90,,"['DL9345', 'VS7036']",['DEP'],LCY,N,False,2025-03-25T09:28:18.000+01:00,VF2,"[{'endTime': '2025-03-25T08:45:00.000+01:00', 'rows': {'rows': [{'position': '9', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '10', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '11', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '12', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}]}}, {'position': '13', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}]}}, {'position': '14', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '15', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '16', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}]}, 'startTime': '2025-03-25T06:25:00.000+01:00'}]",,2025-03-25T09:00:00.000+01:00,2025-03-25T09:10:00.000+01:00,2025-03-25T08:55:00.000+01:00,,London City Airport,Londen,Verenigd Koninkrijk,Europa,EMJ-E90,Embraer-E90
953,2025-03-25T09:49:37.483+01:00,,PHEZY,,,D,DL9345,9345,D6,D,141995495007673381,True,KL0983,DL,DAL,58.0,2025-03-25T09:25:00.000+01:00,2025-03-25,09:25:00,J,2.0,4,EMJ,E90,,"['DL9345', 'VS7036']",['DEP'],LCY,N,False,2025-03-25T09:28:18.000+01:00,,"[{'endTime': '2025-03-25T08:45:00.000+01:00', 'rows': {'rows': [{'position': '9', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '10', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '11', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '12', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}]}}, {'position': '13', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}]}}, {'position': '14', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '15', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '16', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}]}, 'startTime': '2025-03-25T06:25:00.000+01:00'}]",,2025-03-25T09:00:00.000+01:00,2025-03-25T09:10:00.000+01:00,2025-03-25T08:55:00.000+01:00,,London City Airport,Londen,Verenigd Koninkrijk,Europa,EMJ-E90,Embraer-E90
