,Unnamed: 0,Time,Latitude,Longitude,Course,Speed_kts,Speed_mph,Altitude_feet,ClimbRate,ReportingFacility,FlightType,FlightNumber,ScrapeTime,cumsum_ClimbRate,alt_norm
5863,85509,Mon 03:38:37 PM,49.3339,10.3431,↖ 325°,446.0,513.0,"38,000",50.0,FlightAware ADS-B (LSPH),Arrivals,EZY7816,2025-03-24 21:55:22,84659.0,0.9209538427398476
5864,85510,Mon 03:39:07 PM,49.3823,10.2908,↖ 325°,443.0,510.0,"38,025",50.0,FlightAware ADS-B (SCN / EDDR),Arrivals,EZY7816,2025-03-24 21:55:22,84709.0,0.9214161550410533
5865,85511,Mon 03:39:37 PM,49.4335,10.2355,↖ 325°,439.0,505.0,"38,050",-25.0,FlightAware ADS-B (EDQA),Arrivals,EZY7816,2025-03-24 21:55:22,84684.0,0.9211849988904505
5866,85512,Mon 03:40:07 PM,49.483,10.1814,↖ 325°,437.0,503.0,"38,000",-75.0,FlightAware ADS-B (LOIK),Arrivals,EZY7816,2025-03-24 21:55:22,84609.0,0.920491530438642
5867,85513,Mon 03:40:37 PM,49.5314,10.1286,↖ 325°,437.0,503.0,"37,975",-25.0,FlightAware ADS-B (ERF / EDDE),Arrivals,EZY7816,2025-03-24 21:55:22,84584.0,0.9202603742880391
5868,85514,Mon 03:41:07 PM,49.5807,10.0745,↖ 325°,435.0,501.0,"37,975",0.0,FlightAware ADS-B (FMM / EDJA),Arrivals,EZY7816,2025-03-24 21:55:22,84584.0,0.9202603742880391
5869,85515,Mon 03:41:37 PM,49.6284,10.0225,↖ 325°,435.0,501.0,"37,975",25.0,FlightAware ADS-B (MHG / EDFM),Arrivals,EZY7816,2025-03-24 21:55:22,84609.0,0.920491530438642
5870,85516,Mon 03:42:07 PM,49.6782,9.968,↖ 325°,434.0,499.0,"38,000",0.0,FlightAware ADS-B (EDRL),Arrivals,EZY7816,2025-03-24 21:55:22,84609.0,0.920491530438642
5871,85517,Mon 03:42:37 PM,49.7273,9.9138,↖ 324°,434.0,499.0,"37,975",-30.0,FlightAware ADS-B (FRA / EDDF),Arrivals,EZY7816,2025-03-24 21:55:22,84579.0,0.9202141430579185
5872,85518,Mon 03:42:57 PM,49.7605,9.8769,↖ 324°,435.0,501.0,"37,975",26.0,FlightAware ADS-B (EDKU),Arrivals,EZY7816,2025-03-24 21:55:22,84605.0,0.9204545454545454
5873,85519,Mon 03:43:35 PM,49.8225,9.8081,↖ 325°,433.0,498.0,"38,000",22.0,FlightAware ADS-B (EDTC),Arrivals,EZY7816,2025-03-24 21:55:22,84627.0,0.920657962867076
5874,85520,Mon 03:44:05 PM,49.8706,9.7543,↖ 324°,435.0,501.0,"38,000",0.0,FlightAware ADS-B (EDFB),Arrivals,EZY7816,2025-03-24 21:55:22,84627.0,0.920657962867076
5875,85521,Mon 03:44:39 PM,49.9257,9.6933,↖ 325°,437.0,503.0,"38,000",0.0,FlightAware ADS-B (EDOQ),Arrivals,EZY7816,2025-03-24 21:55:22,84627.0,0.920657962867076
5876,85522,Mon 03:45:18 PM,49.9921,9.6194,↖ 324°,441.0,507.0,"38,000",-22.0,FlightAware ADS-B (EDGH),Arrivals,EZY7816,2025-03-24 21:55:22,84605.0,0.9204545454545454
5877,85523,Mon 03:45:48 PM,50.0393,9.5664,↖ 324°,443.0,510.0,"37,975",25.0,FlightAware ADS-B (STR / EDDS),Arrivals,EZY7816,2025-03-24 21:55:22,84630.0,0.9206857016051483
5878,85524,Mon 03:46:18 PM,50.0914,9.5081,↖ 324°,445.0,512.0,"38,025",75.0,FlightAware ADS-B (EDMG),Arrivals,EZY7816,2025-03-24 21:55:22,84705.0,0.9213791700569569
5879,85525,Mon 03:46:48 PM,50.1403,9.4535,↖ 324°,445.0,512.0,"38,050",25.0,FlightAware ADS-B (NUE / EDDN),Arrivals,EZY7816,2025-03-24 21:55:22,84730.0,0.9216103262075598
5880,85526,Mon 03:47:18 PM,50.1907,9.3967,↖ 324°,437.0,503.0,"38,050",-25.0,FlightAware ADS-B (ETSE),Arrivals,EZY7816,2025-03-24 21:55:22,84705.0,0.9213791700569569
5881,85527,Mon 03:47:48 PM,50.2371,9.3439,↖ 324°,429.0,494.0,"38,025",-75.0,FlightAware ADS-B (FRA / EDDF),Arrivals,EZY7816,2025-03-24 21:55:22,84630.0,0.9206857016051483
5882,85528,Mon 03:48:18 PM,50.2847,9.2898,↖ 324°,434.0,499.0,"37,975",-25.0,FlightAware ADS-B (UTC / EHSB),Arrivals,EZY7816,2025-03-24 21:55:22,84605.0,0.9204545454545454
5883,85529,Mon 03:48:48 PM,50.3346,9.2326,↖ 324°,436.0,502.0,"38,000",25.0,FlightAware ADS-B (EDGA),Arrivals,EZY7816,2025-03-24 21:55:22,84630.0,0.9206857016051483
5884,85530,Mon 03:49:18 PM,50.3837,9.1765,↖ 324°,435.0,501.0,"38,000",25.0,FlightAware ADS-B (BWE / EDVE),Arrivals,EZY7816,2025-03-24 21:55:22,84655.0,0.9209168577557512
5885,85531,Mon 03:49:48 PM,50.4329,9.1205,↖ 324°,434.0,499.0,"38,025",27.0,FlightAware ADS-B (RTM / EHRD),Arrivals,EZY7816,2025-03-24 21:55:22,84682.0,0.9211665063984023
5886,85532,Mon 03:50:13 PM,50.4701,9.078,↖ 324°,433.0,498.0,"38,025",-218.0,FlightAware ADS-B (EDMG),Arrivals,EZY7816,2025-03-24 21:55:22,84464.0,0.9191508247651453
5887,85533,Mon 03:50:43 PM,50.5204,9.0202,↖ 324°,435.0,501.0,"37,825",-912.0,FlightAware ADS-B (AAH / EDKA),Arrivals,EZY7816,2025-03-24 21:55:22,83552.0,0.9107182483911532
5888,85534,Mon 03:51:04 PM,50.557,8.9783,↖ 324°,436.0,502.0,"37,250",-1559.0,FlightAware ADS-B (EDMG),Arrivals,EZY7816,2025-03-24 21:55:22,81993.0,0.8963033508395591
5889,85535,Mon 03:51:34 PM,50.6036,8.9245,↖ 324°,437.0,503.0,"36,500",-1056.0,FlightAware ADS-B (LFSH),Arrivals,EZY7816,2025-03-24 21:55:22,80937.0,0.8865393150380946
5890,85536,Mon 03:52:15 PM,50.6701,8.8471,↖ 324°,426.0,490.0,"36,000",-423.0,FlightAware ADS-B (CGN / EDDK),Arrivals,EZY7816,2025-03-24 21:55:22,80514.0,0.8826281529698943
5891,85537,Mon 03:52:45 PM,50.7174,8.7928,↖ 324°,426.0,490.0,"36,000",25.0,FlightAware ADS-B (EHHO),Arrivals,EZY7816,2025-03-24 21:55:22,80539.0,0.882859309120497
5892,85538,Mon 03:53:15 PM,50.7634,8.7395,↖ 323°,427.0,491.0,"36,025",-25.0,FlightAware ADS-B (AAH / EDKA),Arrivals,EZY7816,2025-03-24 21:55:22,80514.0,0.8826281529698943
5893,85539,Mon 03:53:45 PM,50.8121,8.6825,↖ 324°,422.0,486.0,"35,975",-25.0,FlightAware ADS-B (OST / EBOS),Arrivals,EZY7816,2025-03-24 21:55:22,80489.0,0.8823969968192914
5894,85540,Mon 03:54:15 PM,50.8574,8.6293,↖ 323°,413.0,475.0,"36,000",50.0,FlightAware ADS-B (EDVL),Arrivals,EZY7816,2025-03-24 21:55:22,80539.0,0.882859309120497
5895,85541,Mon 03:54:45 PM,50.9037,8.5747,↖ 323°,409.0,471.0,"36,025",0.0,FlightAware ADS-B (AMS / EHAM),Arrivals,EZY7816,2025-03-24 21:55:22,80539.0,0.882859309120497
5896,85542,Mon 03:55:15 PM,50.9505,8.5196,↖ 323°,412.0,474.0,"36,000",-25.0,FlightAware ADS-B (UDE / EHVK),Arrivals,EZY7816,2025-03-24 21:55:22,80514.0,0.8826281529698943
5897,85543,Mon 03:55:45 PM,50.9954,8.4667,↖ 323°,408.0,470.0,"36,000",0.0,FlightAware ADS-B (EDFY),Arrivals,EZY7816,2025-03-24 21:55:22,80514.0,0.8826281529698943
5898,85544,Mon 03:56:15 PM,51.0396,8.4145,↖ 323°,405.0,466.0,"36,000",0.0,FlightAware ADS-B (EBLE),Arrivals,EZY7816,2025-03-24 21:55:22,80514.0,0.8826281529698943
5899,85545,Mon 03:56:45 PM,51.0863,8.3593,↖ 323°,404.0,465.0,"36,000",0.0,FlightAware ADS-B (EDFZ),Arrivals,EZY7816,2025-03-24 21:55:22,80514.0,0.8826281529698943
5900,85546,Mon 03:57:15 PM,51.1289,8.3089,↖ 323°,402.0,463.0,"36,000",-25.0,FlightAware ADS-B (ETOU),Arrivals,EZY7816,2025-03-24 21:55:22,80489.0,0.8823969968192914
5901,85547,Mon 03:57:45 PM,51.1745,8.2547,↖ 323°,412.0,474.0,"35,975",0.0,FlightAware ADS-B (QEF / EDFE),Arrivals,EZY7816,2025-03-24 21:55:22,80489.0,0.8823969968192914
5902,85548,Mon 03:58:15 PM,51.2206,8.1996,↖ 323°,414.0,476.0,"36,000",25.0,FlightAware ADS-B (EDFB),Arrivals,EZY7816,2025-03-24 21:55:22,80514.0,0.8826281529698943
5903,85549,Mon 03:58:45 PM,51.2673,8.1438,↖ 323°,415.0,478.0,"36,000",0.0,FlightAware ADS-B (EHVB),Arrivals,EZY7816,2025-03-24 21:55:22,80514.0,0.8826281529698943
5904,85550,Mon 03:59:15 PM,51.3129,8.0891,↖ 323°,418.0,481.0,"36,000",0.0,FlightAware ADS-B (DHR / EHKD),Arrivals,EZY7816,2025-03-24 21:55:22,80514.0,0.8826281529698943
5905,85551,Mon 03:59:32 PM,51.3413,8.0545,↖ 322°,419.0,482.0,"36,000",0.0,FlightAware ADS-B (EDEB),Arrivals,EZY7816,2025-03-24 21:55:22,80514.0,0.8826281529698943
5906,85552,Mon 03:59:50 PM,51.3637,8.0195,← 311°,432.0,497.0,"36,000",0.0,FlightAware ADS-B (BWE / EDVE),Arrivals,EZY7816,2025-03-24 21:55:22,80514.0,0.8826281529698943
5907,85553,Mon 04:00:20 PM,51.4015,7.941,← 308°,437.0,503.0,"36,000",25.0,FlightAware ADS-B (EHBD),Arrivals,EZY7816,2025-03-24 21:55:22,80539.0,0.882859309120497
5908,85554,Mon 04:00:50 PM,51.4378,7.8665,← 308°,437.0,503.0,"36,025",0.0,FlightAware ADS-B (HAJ / EDDV),Arrivals,EZY7816,2025-03-24 21:55:22,80539.0,0.882859309120497
5909,85555,Mon 04:01:20 PM,51.4756,7.7894,← 308°,438.0,504.0,"36,000",-115.0,FlightAware ADS-B (ETOU),Arrivals,EZY7816,2025-03-24 21:55:22,80424.0,0.881795990827724
5910,85556,Mon 04:01:42 PM,51.503,7.7331,← 308°,440.0,506.0,"35,925",-1074.0,FlightAware ADS-B (KSF / EDVK),Arrivals,EZY7816,2025-03-24 21:55:22,79350.0,0.8718655225978252
5911,85557,Mon 04:02:34 PM,51.5676,7.5997,← 308°,449.0,517.0,"34,675",-1517.0,FlightAware ADS-B (EHDR),Arrivals,EZY7816,2025-03-24 21:55:22,77833.0,0.857838967379244
5912,85558,Mon 04:03:12 PM,51.6165,7.4983,← 308°,454.0,522.0,"33,650",-1588.0,FlightAware ADS-B (DTM / EDLW),Arrivals,EZY7816,2025-03-24 21:55:22,76245.0,0.8431559286929506
5913,85559,Mon 04:03:42 PM,51.6549,7.4181,← 308°,453.0,521.0,"32,875",-1603.0,FlightAware ADS-B (GRQ / EHGG),Arrivals,EZY7816,2025-03-24 21:55:22,74642.0,0.8283341963162956
5914,85560,Mon 04:04:10 PM,51.693,7.3391,← 308°,456.0,525.0,"32,100",-1622.0,FlightAware ADS-B (EHHV),Arrivals,EZY7816,2025-03-24 21:55:22,73020.0,0.8133367852651824
5915,85561,Mon 04:04:31 PM,51.7171,7.2885,← 307°,457.0,526.0,"31,550",-1588.0,FlightAware ADS-B (UDE / EHVK),Arrivals,EZY7816,2025-03-24 21:55:22,71432.0,0.798653746578889
5916,85562,Mon 04:05:01 PM,51.7566,7.2054,← 307°,458.0,527.0,"30,750",-1575.0,FlightAware ADS-B (EHHV),Arrivals,EZY7816,2025-03-24 21:55:22,69857.0,0.7840909090909091
5917,85563,Mon 04:05:31 PM,51.7958,7.1229,← 307°,455.0,524.0,"29,975",-1587.0,FlightAware ADS-B (HAM / EDDH),Arrivals,EZY7816,2025-03-24 21:55:22,68270.0,0.7694171166506398
5918,85564,Mon 04:06:10 PM,51.845,7.0186,← 308°,450.0,518.0,"28,925",-1729.0,FlightAware ADS-B (ENS / EHTW),Arrivals,EZY7816,2025-03-24 21:55:22,66541.0,0.7534303572749463
5919,85565,Mon 04:06:30 PM,51.8683,6.9687,← 307°,443.0,510.0,"28,275",-2700.0,FlightAware ADS-B (EHDL),Arrivals,EZY7816,2025-03-24 21:55:22,63841.0,0.728465493009838
5920,85566,Mon 04:07:00 PM,51.9062,6.8873,← 308°,437.0,503.0,"26,675",-3175.0,FlightAware ADS-B (EHMZ),Arrivals,EZY7816,2025-03-24 21:55:22,60666.0,0.6991086618832754
5921,85567,Mon 04:07:30 PM,51.944,6.8069,← 307°,432.0,497.0,"25,100",-3025.0,FlightAware ADS-B (ETWM),Arrivals,EZY7816,2025-03-24 21:55:22,57641.0,0.6711387676603299
5922,85568,Mon 04:08:00 PM,51.9783,6.7336,← 307°,426.0,490.0,"23,650",-2400.0,FlightAware ADS-B (EHHA),Arrivals,EZY7816,2025-03-24 21:55:22,55241.0,0.6489477772024558
5923,85569,Mon 04:08:30 PM,52.0126,6.66,← 307°,420.0,483.0,"22,700",-1750.0,FlightAware ADS-B (EIN / EHEH),Arrivals,EZY7816,2025-03-24 21:55:22,53491.0,0.632766846660256
5924,85570,Mon 04:09:00 PM,52.0478,6.5843,← 307°,411.0,473.0,"21,900",-1561.0,FlightAware ADS-B (EHHO),Arrivals,EZY7816,2025-03-24 21:55:22,51930.0,0.6183334566166137
5925,85571,Mon 04:09:19 PM,52.0697,6.537,← 307°,405.0,466.0,"21,425",-1500.0,FlightAware ADS-B (EHTE),Arrivals,EZY7816,2025-03-24 21:55:22,50430.0,0.6044640875804423
5926,85572,Mon 04:09:49 PM,52.1043,6.4626,← 307°,403.0,464.0,"20,675",-1475.0,FlightAware ADS-B (ENS / EHTW),Arrivals,EZY7816,2025-03-24 21:55:22,48955.0,0.5908258746948739
5927,85573,Mon 04:10:19 PM,52.1364,6.3937,← 307°,403.0,464.0,"19,950",-1500.0,FlightAware ADS-B (ZOW / EDWN),Arrivals,EZY7816,2025-03-24 21:55:22,47455.0,0.5769565056587026
5928,85574,Mon 04:10:46 PM,52.1666,6.3279,← 307°,396.0,456.0,"19,250",-1533.0,FlightAware ADS-B (EDLD),Arrivals,EZY7816,2025-03-24 21:55:22,45922.0,0.5627820105037354
5929,85575,Mon 04:11:05 PM,52.1868,6.2838,← 307°,391.0,450.0,"18,775",-1500.0,FlightAware ADS-B (UDE / EHVK),Arrivals,EZY7816,2025-03-24 21:55:22,44422.0,0.5489126414675641
5930,85576,Mon 04:11:35 PM,52.2197,6.2122,← 307°,386.0,444.0,"18,025",-1471.0,FlightAware ADS-B (EHAK),Arrivals,EZY7816,2025-03-24 21:55:22,42951.0,0.5353114135660921
5931,85577,Mon 04:11:56 PM,52.2416,6.1646,← 307°,382.0,440.0,"17,525",-1500.0,FlightAware ADS-B (EDXG),Arrivals,EZY7816,2025-03-24 21:55:22,41451.0,0.5214420445299208
5932,85578,Mon 04:12:26 PM,52.2737,6.0941,← 307°,379.0,436.0,"16,750",-1500.0,FlightAware ADS-B (EDXG),Arrivals,EZY7816,2025-03-24 21:55:22,39951.0,0.5075726754937495
5933,85579,Mon 04:12:45 PM,52.2918,6.0546,← 307°,374.0,430.0,"16,300",-1469.0,FlightAware ADS-B (EHTL),Arrivals,EZY7816,2025-03-24 21:55:22,38482.0,0.4939899400843258
5934,85580,Mon 04:13:15 PM,52.324,5.9837,← 306°,366.0,421.0,"15,550",-1470.0,FlightAware ADS-B (EIN / EHEH),Arrivals,EZY7816,2025-03-24 21:55:22,37012.0,0.4803979584288779
5935,85581,Mon 04:13:35 PM,52.343,5.9415,← 306°,360.0,414.0,"15,075",-1463.0,FlightAware ADS-B (AMS / EHAM),Arrivals,EZY7816,2025-03-24 21:55:22,35549.0,0.4668707004955988
5936,85582,Mon 04:13:56 PM,52.3646,5.8937,← 307°,357.0,411.0,"14,550",-1468.0,FlightAware ADS-B (EHTE),Arrivals,EZY7816,2025-03-24 21:55:22,34081.0,0.45329721133219913
5937,85583,Mon 04:14:22 PM,52.389,5.84,← 307°,358.0,412.0,"13,925",-1500.0,FlightAware ADS-B (EHTL),Arrivals,EZY7816,2025-03-24 21:55:22,32581.0,0.4394278422960278
5938,85584,Mon 04:14:44 PM,52.4112,5.7911,← 307°,357.0,411.0,"13,350",-1546.0,FlightAware ADS-B (MGL / EDLN),Arrivals,EZY7816,2025-03-24 21:55:22,31035.0,0.42513314594274726
5939,85585,Mon 04:15:27 PM,52.4528,5.6992,← 306°,349.0,402.0,"12,250",-1521.0,FlightAware ADS-B (GRQ / EHGG),Arrivals,EZY7816,2025-03-24 21:55:22,29514.0,0.4110696057400695
5940,85586,Mon 04:15:55 PM,52.4799,5.6382,← 306°,331.0,381.0,"11,550",-1469.0,FlightAware ADS-B (GLZ / EHGR),Arrivals,EZY7816,2025-03-24 21:55:22,28045.0,0.3974868703306458
5941,85587,Mon 04:16:15 PM,52.4962,5.6004,← 302°,324.0,373.0,"11,075",-1539.0,FlightAware ADS-B (AMS / EHAM),Arrivals,EZY7816,2025-03-24 21:55:22,26506.0,0.38325689769953397
5942,85588,Mon 04:16:33 PM,52.5045,5.5565,← 273°,325.0,374.0,"10,575",-1544.0,FlightAware ADS-B (LEY / EHLE),Arrivals,EZY7816,2025-03-24 21:55:22,24962.0,0.3689806938383017
5943,85589,Mon 04:16:49 PM,52.5004,5.5183,← 251°,323.0,372.0,"10,200",-1109.0,FlightAware ADS-B (UDE / EHVK),Arrivals,EZY7816,2025-03-24 21:55:22,23853.0,0.358726606997559
5944,85590,Mon 04:17:19 PM,52.4858,5.4523,← 250°,304.0,350.0,"9,725",-950.0,FlightAware ADS-B (EHTL),Arrivals,EZY7816,2025-03-24 21:55:22,22903.0,0.3499426732746505
5945,85591,Mon 04:17:49 PM,52.4719,5.3892,← 250°,287.0,330.0,"9,250",-1200.0,FlightAware ADS-B (RTM / EHRD),Arrivals,EZY7816,2025-03-24 21:55:22,21703.0,0.33884717804571346
5946,85592,Mon 04:18:19 PM,52.459,5.3302,← 250°,283.0,326.0,"8,525",-1353.0,FlightAware ADS-B (AMS / EHAM),Arrivals,EZY7816,2025-03-24 21:55:22,20350.0,0.3263370071750869
5947,85593,Mon 04:18:40 PM,52.4496,5.2858,← 251°,279.0,321.0,"8,100",-893.0,FlightAware ADS-B (AMS / EHAM),Arrivals,EZY7816,2025-03-24 21:55:22,19457.0,0.31808010947555293
5948,85594,Mon 04:19:01 PM,52.4408,5.2451,← 251°,270.0,311.0,"7,900",-522.0,FlightAware ADS-B (LEY / EHLE),Arrivals,EZY7816,2025-03-24 21:55:22,18935.0,0.3132535690509653
5949,85595,Mon 04:19:26 PM,52.4305,5.1972,← 250°,253.0,291.0,"7,700",-491.0,FlightAware ADS-B (LEY / EHLE),Arrivals,EZY7816,2025-03-24 21:55:22,18444.0,0.30871366225312524
5950,85596,Mon 04:19:56 PM,52.4193,5.1455,← 250°,243.0,280.0,"7,450",-500.0,FlightAware ADS-B (EHDR),Arrivals,EZY7816,2025-03-24 21:55:22,17944.0,0.3040905392410681
5951,85597,Mon 04:20:20 PM,52.4099,5.1025,← 250°,242.0,278.0,"7,250",-489.0,FlightAware ADS-B (AMS / EHAM),Arrivals,EZY7816,2025-03-24 21:55:22,17455.0,0.29956912493527627
5952,85598,Mon 04:20:42 PM,52.402,5.0668,← 250°,241.0,277.0,"7,075",-288.0,FlightAware ADS-B (AMS / EHAM),Arrivals,EZY7816,2025-03-24 21:55:22,17167.0,0.29690620608033136
5953,85599,Mon 04:21:12 PM,52.3905,5.015,← 250°,240.0,276.0,"7,000",-75.0,FlightAware ADS-B (UTC / EHSB),Arrivals,EZY7816,2025-03-24 21:55:22,17092.0,0.2962127376285228
5954,85600,Mon 04:21:42 PM,52.3792,4.9648,← 250°,240.0,276.0,"7,000",0.0,FlightAware ADS-B (AMS / EHAM),Arrivals,EZY7816,2025-03-24 21:55:22,17092.0,0.2962127376285228
5955,85601,Mon 04:22:06 PM,52.3702,4.9253,← 249°,239.0,275.0,"7,000",0.0,FlightAware ADS-B (AMS / EHAM),Arrivals,EZY7816,2025-03-24 21:55:22,17092.0,0.2962127376285228
5956,85602,Mon 04:22:36 PM,52.3579,4.8709,← 250°,241.0,277.0,"7,000",0.0,FlightAware ADS-B (UDE / EHVK),Arrivals,EZY7816,2025-03-24 21:55:22,17092.0,0.2962127376285228
5957,85603,Mon 04:22:53 PM,52.3517,4.8441,← 249°,241.0,277.0,"7,000",-171.0,FlightAware ADS-B (RTM / EHRD),Arrivals,EZY7816,2025-03-24 21:55:22,16921.0,0.2946316295583993
5958,85604,Mon 04:23:11 PM,52.3439,4.8114,← 249°,242.0,278.0,"6,900",-719.0,FlightAware ADS-B (LEY / EHLE),Arrivals,EZY7816,2025-03-24 21:55:22,16202.0,0.28798357866706115
5959,85605,Mon 04:23:41 PM,52.3325,4.7619,← 250°,237.0,273.0,"6,425",-972.0,FlightAware ADS-B (EHDB),Arrivals,EZY7816,2025-03-24 21:55:22,15230.0,0.2789962275316222
5960,85606,Mon 04:24:05 PM,52.3228,4.7207,← 249°,236.0,272.0,"6,025",-975.0,FlightAware ADS-B (EHDB),Arrivals,EZY7816,2025-03-24 21:55:22,14255.0,0.2699811376581108
5961,85607,Mon 04:24:21 PM,52.3166,4.6941,← 249°,235.0,270.0,"5,775",-958.0,FlightAware ADS-B (UTC / EHSB),Arrivals,EZY7816,2025-03-24 21:55:22,13297.0,0.26112323396700937
5962,85608,Mon 04:24:41 PM,52.3091,4.6625,← 249°,234.0,269.0,"5,450",-818.0,FlightAware ADS-B (RTM / EHRD),Arrivals,EZY7816,2025-03-24 21:55:22,12479.0,0.25355980471928397
5963,85609,Mon 04:25:05 PM,52.2995,4.623,↙ 245°,235.0,270.0,"5,175",-821.0,FlightAware ADS-B (UTC / EHSB),Arrivals,EZY7816,2025-03-24 21:55:22,11658.0,0.2459686367334862
5964,85610,Mon 04:25:23 PM,52.2868,4.6004,↙ 212°,240.0,276.0,"4,875",-1042.0,FlightAware ADS-B (UTC / EHSB),Arrivals,EZY7816,2025-03-24 21:55:22,10616.0,0.23633404837635918
5965,85611,Mon 04:25:41 PM,52.2681,4.5934,↓ 181°,239.0,275.0,"4,550",-857.0,FlightAware ADS-B (EHHV),Arrivals,EZY7816,2025-03-24 21:55:22,9759.0,0.22841001553369333
5966,85612,Mon 04:26:05 PM,52.2406,4.5938,↓ 180°,226.0,260.0,"4,275",-750.0,FlightAware ADS-B (EHVB),Arrivals,EZY7816,2025-03-24 21:55:22,9009.0,0.22147533101560765
5967,85613,Mon 04:26:35 PM,52.2107,4.5944,↓ 179°,216.0,249.0,"3,875",-725.0,FlightAware ADS-B (UDE / EHVK),Arrivals,EZY7816,2025-03-24 21:55:22,8284.0,0.21477180264812487
5968,85614,Mon 04:27:05 PM,52.1825,4.5953,↓ 179°,203.0,234.0,"3,550",-667.0,FlightAware ADS-B (AMS / EHAM),Arrivals,EZY7816,2025-03-24 21:55:22,7617.0,0.20860455655004068
5969,85615,Mon 04:27:29 PM,52.1592,4.5964,↓ 176°,203.0,234.0,"3,275",-638.0,FlightAware ADS-B (AMS / EHAM),Arrivals,EZY7816,2025-03-24 21:55:22,6979.0,0.20270545158665582
5970,85616,Mon 04:27:45 PM,52.1454,4.6059,↘ 142°,203.0,234.0,"3,125",-563.0,FlightAware ADS-B (UTC / EHSB),Arrivals,EZY7816,2025-03-24 21:55:22,6416.0,0.19749981507507952
5971,85617,Mon 04:28:01 PM,52.1384,4.6261,→ 102°,199.0,229.0,"2,975",-476.0,FlightAware ADS-B (UDE / EHVK),Arrivals,EZY7816,2025-03-24 21:55:22,5940.0,0.19309860196760115
5972,85618,Mon 04:28:26 PM,52.1379,4.6622,→ 88°,193.0,222.0,"2,800",-384.0,FlightAware ADS-B (AMS / EHAM),Arrivals,EZY7816,2025-03-24 21:55:22,5556.0,0.1895480434943413
5973,85619,Mon 04:28:44 PM,52.1408,4.689,→ 66°,187.0,215.0,"2,700",-300.0,FlightAware ADS-B (EHVB),Arrivals,EZY7816,2025-03-24 21:55:22,5256.0,0.18677416968710703
5974,85620,Mon 04:29:01 PM,52.1512,4.705,↗ 35°,182.0,209.0,"2,625",-300.0,FlightAware ADS-B (AMS / EHAM),Arrivals,EZY7816,2025-03-24 21:55:22,4956.0,0.18400029587987277
5975,85621,Mon 04:29:19 PM,52.1643,4.7189,↗ 31°,181.0,208.0,"2,525",-309.0,FlightAware ADS-B (AMS / EHAM),Arrivals,EZY7816,2025-03-24 21:55:22,4647.0,0.18114320585842147
5976,85622,Mon 04:29:35 PM,52.1761,4.7246,↑ 8°,176.0,203.0,"2,450",-698.0,FlightAware ADS-B (RTM / EHRD),Arrivals,EZY7816,2025-03-24 21:55:22,3949.0,0.17468932613358976
5977,85623,Mon 04:30:02 PM,52.197,4.7274,↑ 5°,175.0,201.0,"2,025",-947.0,FlightAware ADS-B (EHVB),Arrivals,EZY7816,2025-03-24 21:55:22,3002.0,0.1659331311487536
5978,85624,Mon 04:30:32 PM,52.2209,4.7299,↑ 3°,166.0,191.0,"1,550",-900.0,FlightAware ADS-B (RTM / EHRD),Arrivals,EZY7816,2025-03-24 21:55:22,2102.0,0.15761150972705082
5979,85625,Mon 04:30:57 PM,52.2394,4.7317,↑ 3°,149.0,171.0,"1,200",-805.0,Surface and Near-Surface,Arrivals,EZY7816,2025-03-24 21:55:22,1297.0,0.15016828167763888
5980,85626,Mon 04:31:13 PM,52.2489,4.7325,↑ 3°,139.0,160.0,"1,000",-750.0,FlightAware ADS-B (AMS / EHAM),Arrivals,EZY7816,2025-03-24 21:55:22,547.0,0.14323359715955322
5981,85627,Mon 04:31:29 PM,52.2592,4.7334,↑ 3°,131.0,151.0,800,-750.0,FlightAware ADS-B (UTC / EHSB),Arrivals,EZY7816,2025-03-24 21:55:22,-203.0,0.13629891264146757
5982,85628,Mon 04:31:45 PM,52.2691,4.7342,↑ 3°,129.0,148.0,600,-797.0,FlightAware ADS-B (AMS / EHAM),Arrivals,EZY7816,2025-03-24 21:55:22,-1000.0,0.12892965456024855
5983,85629,Mon 04:32:01 PM,52.2793,4.7352,↑ 4°,127.0,146.0,375,-750.0,FlightAware ADS-B (EHHV),Arrivals,EZY7816,2025-03-24 21:55:22,-1750.0,0.12199497004216288
5984,85630,Mon 04:32:17 PM,52.2884,4.7361,↑ 3°,126.0,145.0,200,-656.0,FlightAware ADS-B (AMS / EHAM),Arrivals,EZY7816,2025-03-24 21:55:22,-2406.0,0.11592943265034396
5985,85631,Mon 04:32:33 PM,52.2971,4.7368,↑ 4°,127.0,146.0,25,-656.0,FlightAware ADS-B (AMS / EHAM),Arrivals,EZY7816,2025-03-24 21:55:22,-3062.0,0.10986389525852504
5986,85632,Mon 04:32:49 PM,52.3065,4.7378,↑ 3°,127.0,146.0,,-656.0,FlightAware ADS-B (AMS / EHAM),Arrivals,EZY7816,2025-03-24 21:55:22,-3718.0,0.10379835786670612
5987,88452,Mon 03:27:13 PM,48.118,16.5484,← 296°,155.0,178.0,725,0.0,FlightAware ADS-B (LOAM),Arrivals,AUA377,2025-03-24 22:14:54,0.0,0.13817590058436274
5988,88453,Mon 03:27:29 PM,48.1221,16.5323,← 277°,148.0,170.0,"1,475",2297.0,FlightAware ADS-B (VIE / LOWW),Arrivals,AUA377,2025-03-24 22:14:54,2297.0,0.1594145277017531
